id,public,gender,region,age
6059,0,1,"trnavsky kraj, trnava",27
6061,1,0,"banskobystricky kraj, banska bystrica",16
6062,1,0,"banskobystricky kraj, banska bystrica",18
6067,1,0,"banskobystricky kraj, banska bystrica",18
6074,1,1,"banskobystricky kraj, banska bystrica",23
6100,1,0,"zilinsky kraj, kysucke nove mesto",0
6118,1,1,"banskobystricky kraj, banska bystrica",26
6119,1,0,"banskobystricky kraj, banska bystrica",21
6125,0,1,"banskobystricky kraj, brezno",0
6126,0,1,"zahranicie, zahranicie - kanada",18
6135,0,0,"banskobystricky kraj, banska bystrica",0
6137,0,0,"trnavsky kraj, sastin-straze",0
6173,1,0,"banskobystricky kraj, brezno",21
6180,1,1,"zilinsky kraj, cadca",16
6183,1,1,"zahranicie, zahranicie - ostatne",0
6186,1,1,"zahranicie, zahranicie - kanada",17
6193,1,1,"trenciansky kraj, stara tura",20
6195,1,1,"zilinsky kraj, cadca",0
6199,1,1,"zilinsky kraj, cadca",0
6200,1,0,"zilinsky kraj, zilina",17
6203,1,1,"zilinsky kraj, cadca",19
6208,0,0,"zilinsky kraj, cadca",0
6212,0,0,"zilinsky kraj, cadca",17
6214,0,0,"zilinsky kraj, zilina",15
6215,1,0,"trenciansky kraj, nemsova",18
6221,1,0,"zilinsky kraj, cadca",16
6225,1,1,"kosicky kraj, spisska nova ves",16
6227,1,1,"trenciansky kraj, stara tura",0
6228,1,0,"bratislavsky kraj, bratislava - stare mesto",0
6257,1,0,"zilinsky kraj, kysucke nove mesto",0
6267,1,1,"bratislavsky kraj, malacky",12
6277,0,1,"zilinsky kraj, kysucke nove mesto",19
6282,1,0,"trnavsky kraj, sered",0
6336,1,0,"zahranicie, zahranicie - usa",0
6339,1,0,"zilinsky kraj, kysucke nove mesto",18
6340,1,1,"zilinsky kraj, zilina",19
6347,0,0,"zahranicie, zahranicie - gb",0
6353,1,1,"zilinsky kraj, cadca",18
6354,0,0,"zahranicie, zahranicie - francuzsko",18
6355,1,1,"zilinsky kraj, cadca",20
6356,0,1,"zilinsky kraj, cadca",0
6357,0,0,"zilinsky kraj, cadca",16
6358,1,1,"zilinsky kraj, cadca",15
6359,0,0,"zilinsky kraj, cadca",0
6360,0,0,"zilinsky kraj, cadca",17
6361,1,1,"zilinsky kraj, zilina",0
6362,1,0,"zilinsky kraj, cadca",0
6363,1,1,"zilinsky kraj, zilina",17
6364,1,0,"zilinsky kraj, cadca",0
6365,1,1,"zilinsky kraj, cadca",0
6366,1,0,"zilinsky kraj, cadca",22
6367,1,0,"zilinsky kraj, cadca",16
6369,1,0,"zilinsky kraj, cadca",0
6370,0,0,"zilinsky kraj, cadca",0
6397,1,0,"zilinsky kraj, kysucke nove mesto",22
6404,0,1,"zilinsky kraj, kysucke nove mesto",0
6417,0,1,"zilinsky kraj, kysucke nove mesto",0
6421,1,0,"zilinsky kraj, zilina",0
6424,1,0,"zilinsky kraj, cadca",17
6425,0,0,"zilinsky kraj, krasno nad kysucou",0
6428,0,0,"zilinsky kraj, cadca",17
6429,0,0,"zilinsky kraj, cadca",0
6430,1,0,"zilinsky kraj, cadca",0
6431,0,1,"zilinsky kraj, cadca",15
6432,1,0,"zilinsky kraj, cadca",0
6434,1,0,"zilinsky kraj, cadca",0
6435,0,0,"zilinsky kraj, krasno nad kysucou",18
6436,0,0,"zilinsky kraj, cadca",16
6438,0,1,"zilinsky kraj, cadca",0
6471,0,0,"zahranicie, zahranicie - ostatne",0
6481,1,1,"zilinsky kraj, kysucke nove mesto",17
6488,1,0,"zilinsky kraj, kysucke nove mesto",23
6493,0,0,"banskobystricky kraj, brezno",21
6502,1,0,"zahranicie, zahranicie - kanada",18
6506,1,1,"zilinsky kraj, kysucke nove mesto",17
6508,0,0,"zilinsky kraj, cadca",14
6511,1,1,"zilinsky kraj, cadca",0
6513,1,0,"zilinsky kraj, cadca",0
6515,0,0,"zilinsky kraj, cadca",0
6517,1,0,"zilinsky kraj, cadca",19
6520,1,0,"zilinsky kraj, cadca",15
6521,0,1,"zilinsky kraj, zilina",0
6522,1,0,"zilinsky kraj, cadca",13
6523,0,1,"zilinsky kraj, cadca",16
6524,0,1,"zilinsky kraj, cadca",0
6525,1,1,"zilinsky kraj, cadca",0
6527,0,0,"zilinsky kraj, cadca",16
6528,0,0,"zilinsky kraj, cadca",0
6529,0,0,"zilinsky kraj, cadca",13
6530,0,0,"banskobystricky kraj, zarnovica",0
6531,1,0,"zilinsky kraj, cadca",13
6538,1,0,"zahranicie, zahranicie - usa",15
6547,1,1,"banskobystricky kraj, brezno",20
6570,1,0,"zilinsky kraj, kysucke nove mesto",0
6574,0,0,"trenciansky kraj, prievidza",18
6577,1,0,"zilinsky kraj, bytca",20
6596,1,0,"trnavsky kraj, hlohovec",18
6606,1,1,"zilinsky kraj, cadca",0
6607,0,0,"zilinsky kraj, cadca",17
6626,1,1,"zilinsky kraj, cadca",21
6639,1,1,"zilinsky kraj, kysucke nove mesto",21
6645,0,0,"zilinsky kraj, kysucke nove mesto",0
6648,0,0,"zilinsky kraj, kysucke nove mesto",19
6660,1,1,"zilinsky kraj, kysucke nove mesto",0
6667,1,1,"zilinsky kraj, cadca",22
6668,1,0,"zilinsky kraj, cadca",0
6692,1,0,"banskobystricky kraj, brezno",19
6705,1,1,"zilinsky kraj, kysucke nove mesto",18
6729,0,0,"zilinsky kraj, zilina",19
6748,0,1,"nitriansky kraj, topolcany",0
6759,0,1,"zilinsky kraj, cadca",0
6778,1,0,"banskobystricky kraj, banska bystrica",0
6781,0,1,"zahranicie, zahranicie - kanada",17
6782,1,0,"banskobystricky kraj, banska bystrica",18
6783,1,1,"banskobystricky kraj, banska bystrica",0
6849,0,0,"ceska republika, cz - praha",0
6874,1,0,"banskobystricky kraj, brezno",20
6891,0,1,"banskobystricky kraj, brezno",0
6916,0,0,"banskobystricky kraj, banska bystrica",0
6917,1,1,"banskobystricky kraj, banska bystrica",0
6918,1,0,"banskobystricky kraj, banska bystrica",20
6927,1,1,"zilinsky kraj, zilina",0
6966,0,0,"zilinsky kraj, kysucke nove mesto",20
6971,0,0,"banskobystricky kraj, brezno",21
6976,0,1,"zilinsky kraj, cadca",17
6977,0,1,"zilinsky kraj, cadca",0
6978,1,1,"zilinsky kraj, cadca",20
6980,1,1,"zilinsky kraj, cadca",16
6982,1,0,"zilinsky kraj, cadca",19
7015,1,0,"zilinsky kraj, kysucke nove mesto",23
7032,1,1,"banskobystricky kraj, banska bystrica",19
7037,0,0,"banskobystricky kraj, banska bystrica",17
7038,1,0,"banskobystricky kraj, banska bystrica",19
7056,0,0,"zilinsky kraj, cadca",0
7057,1,1,"zilinsky kraj, bytca",18
7058,1,1,"zilinsky kraj, cadca",17
7059,0,1,"zilinsky kraj, cadca",0
7060,0,1,"zilinsky kraj, cadca",0
7061,0,1,"banskobystricky kraj, zarnovica",16
7062,1,1,"zilinsky kraj, cadca",18
7063,0,1,"zilinsky kraj, cadca",20
7089,1,0,"trnavsky kraj, hlohovec",16
7132,0,0,"zilinsky kraj, cadca",0
7136,1,0,"zilinsky kraj, cadca",12
7137,1,1,"trnavsky kraj, hlohovec",0
7190,1,0,"banskobystricky kraj, brezno",16
7215,0,0,"zilinsky kraj, zilina",18
7241,1,0,"banskobystricky kraj, brezno",19
7246,0,1,"bratislavsky kraj, bratislava - petrzalka",0
7266,1,1,"zilinsky kraj, kysucke nove mesto",0
7272,1,0,"zilinsky kraj, zilina",18
7281,1,0,"zilinsky kraj, cadca",17
7285,0,1,"zahranicie, zahranicie - ostatne",0
7313,1,1,"banskobystricky kraj, banska bystrica",19
7326,0,0,"banskobystricky kraj, brezno",20
7358,1,1,"zahranicie, zahranicie - francuzsko",0
7468,1,0,"zilinsky kraj, kysucke nove mesto",19
7474,0,0,"zilinsky kraj, zilina",23
7504,1,0,"kosicky kraj, spisska nova ves",18
7509,1,1,"zilinsky kraj, zilina",21
7538,1,1,"zilinsky kraj, zilina",23
7584,1,1,"banskobystricky kraj, banska bystrica",20
7596,1,1,"zahranicie, zahranicie - gb",0
7621,1,1,"zilinsky kraj, zilina",0
7625,1,0,"zilinsky kraj, kysucke nove mesto",16
7655,0,1,"banskobystricky kraj, brezno",21
7661,1,0,"zahranicie, zahranicie - francuzsko",0
7675,1,0,"bratislavsky kraj, bratislava - stare mesto",24
7736,1,0,"zilinsky kraj, zilina",18
7756,0,1,"zilinsky kraj, kysucke nove mesto",22
7768,1,0,"zilinsky kraj, kysucke nove mesto",0
7769,1,1,"zilinsky kraj, kysucke nove mesto",0
7774,1,0,"banskobystricky kraj, brezno",19
7784,1,1,"banskobystricky kraj, brezno",0
7794,0,1,"zahranicie, zahranicie - rakusko",0
7797,0,0,"zilinsky kraj, liptovsky hradok",14
7804,0,0,"banskobystricky kraj, hnusta",0
7819,0,1,"zilinsky kraj, kysucke nove mesto",0
7837,0,0,"zilinsky kraj, turzovka",18
7858,1,1,"zilinsky kraj, zilina",0
7922,1,0,"zilinsky kraj, zilina",18
7940,0,0,"zilinsky kraj, zilina",0
7943,0,0,"zilinsky kraj, zilina",0
8030,0,0,"zilinsky kraj, namestovo",0
8065,1,0,"banskobystricky kraj, zvolen",22
8077,1,0,"zilinsky kraj, zilina",0
8078,1,0,"trenciansky kraj, prievidza",0
8083,1,0,"zilinsky kraj, kysucke nove mesto",25
8086,0,0,"zilinsky kraj, kysucke nove mesto",0
8087,0,0,"banskobystricky kraj, banska stiavnica",23
8148,1,0,"zilinsky kraj, kysucke nove mesto",0
8172,0,1,"zilinsky kraj, cadca",22
8174,1,0,"zilinsky kraj, turzovka",0
8223,1,1,"banskobystricky kraj, banska stiavnica",19
8224,1,0,"zilinsky kraj, kysucke nove mesto",0
8250,0,0,"zahranicie, zahranicie - francuzsko",16
8261,1,0,"kosicky kraj, kosice - dargovskych hrdinov",0
8268,0,0,"zahranicie, zahranicie - usa",12
8271,0,0,"zahranicie, zahranicie - usa",0
8275,1,0,"trenciansky kraj, nove mesto nad vahom",16
8280,0,0,"trenciansky kraj, partizanske",15
8297,1,0,"zilinsky kraj, cadca",17
8315,0,0,"zilinsky kraj, cadca",0
8341,0,1,"zilinsky kraj, kysucke nove mesto",22
8406,1,1,"banskobystricky kraj, brezno",21
8429,0,0,"zilinsky kraj, zilina",0
8434,1,0,"zilinsky kraj, cadca",0
8466,1,1,"zilinsky kraj, kysucke nove mesto",20
8496,1,0,"zilinsky kraj, trstena",0
8500,1,0,"zahranicie, zahranicie - kanada",0
8522,1,0,"zahranicie, zahranicie - ostatne",15
8533,1,1,"zilinsky kraj, cadca",18
8534,0,1,"zilinsky kraj, cadca",19
8574,1,1,"banskobystricky kraj, brezno",23
8576,1,1,"zilinsky kraj, zilina",0
8592,1,0,"banskobystricky kraj, brezno",20
8607,1,0,"zilinsky kraj, zilina",0
8624,1,0,"zilinsky kraj, cadca",12
8633,1,1,"banskobystricky kraj, brezno",19
8634,0,0,"zilinsky kraj, cadca",0
8658,1,0,"zilinsky kraj, kysucke nove mesto",19
8671,1,1,"banskobystricky kraj, brezno",21
8677,0,1,"presovsky kraj, poprad",20
8679,0,0,"zilinsky kraj, cadca",0
8760,1,0,"zilinsky kraj, zilina",15
8787,1,0,"zilinsky kraj, kysucke nove mesto",0
8790,1,1,"zahranicie, zahranicie - ostatne",0
8801,1,1,"zahranicie, zahranicie - nemecko",21
8810,1,1,"zilinsky kraj, krasno nad kysucou",18
8824,1,0,"zilinsky kraj, namestovo",16
8829,0,0,"nitriansky kraj, vrable",14
8830,1,1,"presovsky kraj, vranov nad toplou",15
8865,0,0,"banskobystricky kraj, brezno",22
8888,1,1,"zilinsky kraj, zilina",20
8895,1,1,"zilinsky kraj, cadca",20
8911,1,0,"zilinsky kraj, zilina",19
8912,1,0,"trnavsky kraj, holic",0
8923,0,1,"nitriansky kraj, topolcany",21
8990,1,1,"banskobystricky kraj, brezno",19
8996,0,0,"banskobystricky kraj, brezno",19
9002,1,1,"banskobystricky kraj, brezno",20
9087,0,0,"banskobystricky kraj, brezno",19
9110,0,1,"zahranicie, zahranicie - ostatne",0
9113,1,1,"zilinsky kraj, namestovo",19
9118,1,1,"trenciansky kraj, novaky",13
9120,0,0,"presovsky kraj, humenne",0
9145,1,0,"banskobystricky kraj, brezno",18
9157,0,1,"banskobystricky kraj, brezno",0
9287,0,1,"nitriansky kraj, sala",0
9351,0,0,"presovsky kraj, poprad",18
9364,1,0,"banskobystricky kraj, brezno",18
9367,0,0,"banskobystricky kraj, brezno",18
9383,1,0,"zilinsky kraj, cadca",19
9411,1,1,"banskobystricky kraj, banska bystrica",17
9412,0,1,"zilinsky kraj, bytca",21
9415,1,1,"zilinsky kraj, kysucke nove mesto",0
9452,0,1,"presovsky kraj, presov",18
9479,0,1,"zahranicie, zahranicie - ostatne",32
9491,0,0,"zilinsky kraj, kysucke nove mesto",0
9514,1,0,"zilinsky kraj, zilina",17
9622,0,0,"zilinsky kraj, kysucke nove mesto",0
9678,0,0,"banskobystricky kraj, brezno",19
9684,1,1,"banskobystricky kraj, brezno",0
9714,0,0,"nitriansky kraj, nitra",22
9732,1,0,"zilinsky kraj, zilina",21
9787,0,1,"zilinsky kraj, bytca",0
9828,1,0,"kosicky kraj, kosice - barca",22
9853,0,1,"banskobystricky kraj, brezno",19
9855,1,1,"banskobystricky kraj, brezno",19
9858,1,0,"zahranicie, zahranicie - ostatne",0
9898,0,1,"zilinsky kraj, rajec",22
9913,0,0,"zilinsky kraj, bytca",0
9914,1,1,"zilinsky kraj, zilina",17
9917,1,0,"zahranicie, zahranicie - ostatne",19
9939,0,1,"banskobystricky kraj, tornala",0
9992,1,0,"zilinsky kraj, zilina",20
10044,1,1,"banskobystricky kraj, rimavska sobota",19
10084,1,1,"zilinsky kraj, zilina",19
10095,0,0,"banskobystricky kraj, brezno",0
10098,1,0,"banskobystricky kraj, brezno",0
10130,0,0,"banskobystricky kraj, modry kamen",0
10164,1,1,"banskobystricky kraj, brezno",0
10172,1,0,"zahranicie, zahranicie - gb",22
10179,1,1,"zilinsky kraj, cadca",21
10209,1,0,"banskobystricky kraj, brezno",21
10210,0,0,"banskobystricky kraj, brezno",20
10211,0,0,"banskobystricky kraj, brezno",21
10212,1,0,"banskobystricky kraj, brezno",0
10219,1,0,"banskobystricky kraj, brezno",20
10227,1,1,"zilinsky kraj, cadca",23
10275,0,0,"zilinsky kraj, zilina",19
10390,1,1,"banskobystricky kraj, brezno",24
10566,0,0,"zilinsky kraj, zilina",0
10567,0,1,"zilinsky kraj, kysucke nove mesto",0
10610,0,1,"zilinsky kraj, kysucke nove mesto",0
10703,0,1,"zilinsky kraj, kysucke nove mesto",23
10726,1,0,"bratislavsky kraj, bratislava - stare mesto",26
10857,1,0,"banskobystricky kraj, brezno",0
10859,1,0,"banskobystricky kraj, brezno",15
10864,0,1,"zilinsky kraj, cadca",0
10873,1,0,"zahranicie, zahranicie - australia",0
10966,1,1,"banskobystricky kraj, brezno",19
10983,1,1,"zilinsky kraj, cadca",21
10985,1,1,"zilinsky kraj, cadca",23
11138,0,0,"banskobystricky kraj, banska bystrica",22
11145,1,1,"zilinsky kraj, cadca",23
11170,1,0,"banskobystricky kraj, brezno",21
11204,1,0,"banskobystricky kraj, brezno",0
11205,0,0,"zahranicie, zahranicie - nemecko",0
11226,1,0,"banskobystricky kraj, brezno",18
11328,1,1,"zilinsky kraj, zilina",19
11329,1,1,"trenciansky kraj, trencin",13
11343,1,0,"banskobystricky kraj, brezno",18
11347,1,0,"zilinsky kraj, zilina",13
11361,1,0,"zilinsky kraj, zilina",17
11362,1,1,"zilinsky kraj, zilina",0
11413,1,0,"zilinsky kraj, kysucke nove mesto",20
11450,1,0,"trenciansky kraj, trencin",0
11474,0,0,"banskobystricky kraj, banska bystrica",21
11498,1,0,"zilinsky kraj, zilina",0
11509,1,0,"zilinsky kraj, zilina",17
11561,0,0,"banskobystricky kraj, brezno",19
11608,1,1,"zilinsky kraj, kysucke nove mesto",0
11609,1,1,"zilinsky kraj, turzovka",22
11618,1,1,"trnavsky kraj, trnava",0
11621,1,1,"trnavsky kraj, trnava",0
11628,1,1,"zilinsky kraj, zilina",30
11641,0,0,"bratislavsky kraj, bratislava - dubravka",0
11649,0,0,"zilinsky kraj, zilina",18
11671,1,1,"zilinsky kraj, turzovka",22
11675,1,0,"zilinsky kraj, rajec",0
11711,1,1,"kosicky kraj, kosice - okolie",0
11712,1,1,"zilinsky kraj, trstena",20
11718,0,1,"zilinsky kraj, ruzomberok",0
11727,1,1,"zilinsky kraj, kysucke nove mesto",21
11728,1,1,"zilinsky kraj, turzovka",22
11729,1,1,"zilinsky kraj, cadca",22
11736,1,1,"zilinsky kraj, kysucke nove mesto",23
11767,1,1,"zilinsky kraj, zilina",0
11790,1,1,"zilinsky kraj, kysucke nove mesto",21
11793,1,1,"zilinsky kraj, cadca",22
11795,1,1,"zilinsky kraj, turzovka",22
11816,0,0,"zilinsky kraj, kysucke nove mesto",18
11818,1,0,"zilinsky kraj, zilina",0
11821,1,0,"zilinsky kraj, kysucke nove mesto",14
11831,1,1,"zilinsky kraj, cadca",0
11844,1,0,"zilinsky kraj, bytca",21
11938,1,0,"zilinsky kraj, martin",21
12009,0,0,"zilinsky kraj, turzovka",0
12020,1,0,"zilinsky kraj, zilina",21
12078,1,1,"zilinsky kraj, zilina",28
12083,0,0,"kosicky kraj, spisska nova ves",19
12085,1,1,"zilinsky kraj, zilina",0
12088,1,1,"zilinsky kraj, rajecke teplice",25
12093,1,1,"zilinsky kraj, kysucke nove mesto",0
12102,1,0,"zahranicie, zahranicie - ostatne",16
12143,0,0,"zilinsky kraj, zilina",18
12165,1,0,"zahranicie, zahranicie - ostatne",0
12176,0,0,"zilinsky kraj, zilina",19
12185,1,0,"zilinsky kraj, cadca",18
12206,1,0,"zilinsky kraj, zilina",0
12216,1,0,"zilinsky kraj, kysucke nove mesto",22
12249,1,1,"zilinsky kraj, kysucke nove mesto",19
12285,1,1,"zilinsky kraj, zilina",17
12306,1,1,"zahranicie, zahranicie - ostatne",21
12334,1,0,"zilinsky kraj, kysucke nove mesto",0
12353,1,1,"bratislavsky kraj, bratislava - petrzalka",21
12396,0,1,"banskobystricky kraj, brezno",0
12412,1,1,"zilinsky kraj, cadca",21
12415,1,0,"zilinsky kraj, zilina",0
12429,1,0,"zilinsky kraj, kysucke nove mesto",0
12437,0,1,"zilinsky kraj, kysucke nove mesto",0
12453,0,1,"zilinsky kraj, kysucke nove mesto",21
12468,1,1,"zilinsky kraj, zilina",20
12479,1,1,"zilinsky kraj, kysucke nove mesto",22
12485,1,1,"zahranicie, zahranicie - gb",0
12523,1,0,"zilinsky kraj, zilina",21
12525,0,1,"zilinsky kraj, kysucke nove mesto",20
12539,1,0,"zilinsky kraj, kysucke nove mesto",0
12570,1,0,"zilinsky kraj, cadca",22
12579,1,1,"zilinsky kraj, cadca",21
12601,1,1,"zilinsky kraj, zilina",19
12606,1,0,"zilinsky kraj, kysucke nove mesto",14
12651,0,0,"zahranicie, zahranicie - ostatne",0
12732,1,1,"trnavsky kraj, trnava",20
12749,0,0,"zilinsky kraj, zilina",0
12904,1,0,"zilinsky kraj, zilina",0
12907,1,1,"zilinsky kraj, kysucke nove mesto",0
12909,1,0,"zilinsky kraj, kysucke nove mesto",15
12912,1,0,"zilinsky kraj, kysucke nove mesto",0
12917,0,0,"zilinsky kraj, kysucke nove mesto",0
12925,1,1,"banskobystricky kraj, brezno",26
12966,0,1,"zilinsky kraj, kysucke nove mesto",18
12971,0,0,"zilinsky kraj, martin",20
12982,1,0,"zilinsky kraj, zilina",0
13015,1,0,"zilinsky kraj, kysucke nove mesto",22
13019,1,0,"zilinsky kraj, kysucke nove mesto",0
13020,1,0,"zilinsky kraj, kysucke nove mesto",16
13023,0,0,"banskobystricky kraj, kremnica",0
13035,1,1,"banskobystricky kraj, brezno",28
13052,1,0,"zilinsky kraj, bytca",0
13066,1,0,"zilinsky kraj, kysucke nove mesto",0
13067,0,0,"zilinsky kraj, zilina",27
13083,1,1,"banskobystricky kraj, brezno",28
13095,1,1,"zilinsky kraj, kysucke nove mesto",17
13138,1,0,"zilinsky kraj, cadca",18
13157,1,1,"trnavsky kraj, trnava",0
13166,1,1,"trnavsky kraj, trnava",20
13168,1,0,"trnavsky kraj, trnava",0
13171,1,0,"kosicky kraj, roznava",0
13174,1,1,"zilinsky kraj, zilina",0
13192,1,0,"zilinsky kraj, kysucke nove mesto",0
13222,1,0,"zilinsky kraj, zilina",20
13231,1,1,"zilinsky kraj, zilina",21
13236,1,0,"trnavsky kraj, trnava",0
13247,0,1,"zilinsky kraj, martin",26
13269,1,0,"zilinsky kraj, zilina",20
13287,1,0,"zilinsky kraj, zilina",0
13320,1,1,"trnavsky kraj, hlohovec",18
13332,1,1,"zilinsky kraj, kysucke nove mesto",20
13399,1,1,"trnavsky kraj, trnava",21
13470,1,1,"zilinsky kraj, kysucke nove mesto",19
13493,1,0,"zilinsky kraj, cadca",0
13501,0,0,"trenciansky kraj, povazska bystrica",20
13505,0,1,"banskobystricky kraj, brezno",25
13525,0,1,"zilinsky kraj, zilina",0
13550,1,1,"zahranicie, zahranicie - gb",22
13571,0,0,"zilinsky kraj, kysucke nove mesto",0
13609,1,1,"zilinsky kraj, kysucke nove mesto",23
13633,1,1,"zilinsky kraj, cadca",28
13660,1,1,"zilinsky kraj, bytca",0
13681,1,1,"trnavsky kraj, trnava",21
13687,1,1,"trnavsky kraj, piestany",19
13708,0,1,"zilinsky kraj, zilina",0
13711,0,1,"zilinsky kraj, zilina",0
13713,1,0,"zahranicie, zahranicie - usa",19
13725,1,0,"zilinsky kraj, cadca",0
13726,0,1,"presovsky kraj, poprad",26
13801,0,1,"nitriansky kraj, nove zamky",25
13938,1,1,"zilinsky kraj, zilina",18
13965,0,1,"zilinsky kraj, cadca",23
13999,1,1,"zilinsky kraj, zilina",0
14001,0,0,"zilinsky kraj, zilina",0
14040,0,1,"trenciansky kraj, povazska bystrica",22
14213,0,0,"zilinsky kraj, zilina",0
14221,1,1,"zilinsky kraj, zilina",20
14225,1,1,"zilinsky kraj, zilina",0
14226,0,1,"zilinsky kraj, kysucke nove mesto",0
14228,1,1,"zilinsky kraj, zilina",18
14264,0,1,"trenciansky kraj, trencin",22
14273,0,0,"zilinsky kraj, namestovo",17
14281,0,0,"zilinsky kraj, zilina",0
14334,1,1,"zilinsky kraj, zilina",17
14343,1,0,"zahranicie, zahranicie - francuzsko",20
14366,1,0,"zahranicie, zahranicie - gb",17
14413,0,0,"zilinsky kraj, zilina",0
14415,0,0,"zilinsky kraj, zilina",0
14419,0,0,"zilinsky kraj, martin",30
14479,1,0,"zilinsky kraj, kysucke nove mesto",0
14493,1,1,"zilinsky kraj, zilina",0
14500,1,0,"zilinsky kraj, zilina",17
14515,1,0,"zilinsky kraj, kysucke nove mesto",16
14516,1,0,"zilinsky kraj, kysucke nove mesto",16
14517,0,0,"zilinsky kraj, kysucke nove mesto",17
14518,1,1,"zilinsky kraj, kysucke nove mesto",17
14534,1,0,"zilinsky kraj, zilina",21
14574,0,1,"zilinsky kraj, zilina",20
14581,0,0,"zilinsky kraj, zilina",0
14607,1,1,"ceska republika, cz - praha",18
14619,0,0,"zilinsky kraj, kysucke nove mesto",0
14624,0,0,"zilinsky kraj, zilina",0
14629,0,1,"zilinsky kraj, kysucke nove mesto",0
14646,1,1,"zilinsky kraj, zilina",22
14652,1,1,"zilinsky kraj, zilina",19
14661,1,0,"zilinsky kraj, zilina",20
14663,0,1,"zilinsky kraj, zilina",0
14666,1,0,"zilinsky kraj, zilina",23
14677,1,0,"zilinsky kraj, kysucke nove mesto",0
14679,0,0,"zilinsky kraj, kysucke nove mesto",0
14686,0,1,"zilinsky kraj, zilina",0
14690,1,1,"zilinsky kraj, kysucke nove mesto",0
14691,1,0,"zilinsky kraj, kysucke nove mesto",16
14805,0,1,"zilinsky kraj, kysucke nove mesto",17
14807,1,0,"zilinsky kraj, zilina",0
14810,0,0,"zilinsky kraj, kysucke nove mesto",0
14814,0,0,"zilinsky kraj, cadca",0
14823,1,1,"zilinsky kraj, zilina",15
14824,1,1,"zilinsky kraj, zilina",18
14827,0,1,"zilinsky kraj, zilina",0
14835,1,1,"zilinsky kraj, zilina",0
14856,1,1,"zilinsky kraj, kysucke nove mesto",0
14857,0,0,"zilinsky kraj, zilina",16
14859,1,0,"bratislavsky kraj, bratislava - raca",0
14864,0,0,"zilinsky kraj, kysucke nove mesto",0
14867,1,0,"zilinsky kraj, kysucke nove mesto",18
14871,1,1,"zilinsky kraj, kysucke nove mesto",16
14885,1,0,"trenciansky kraj, banovce nad bebravou",0
14892,1,1,"zilinsky kraj, kysucke nove mesto",19
14895,0,0,"zilinsky kraj, kysucke nove mesto",16
14896,1,0,"zilinsky kraj, kysucke nove mesto",0
14898,1,1,"zilinsky kraj, kysucke nove mesto",16
14902,1,0,"zilinsky kraj, zilina",22
14907,0,0,"zilinsky kraj, zilina",0
14908,0,1,"zilinsky kraj, zilina",22
14909,1,0,"zilinsky kraj, zilina",23
14954,1,0,"zilinsky kraj, zilina",0
14956,1,0,"zahranicie, zahranicie - francuzsko",20
14970,0,1,"zilinsky kraj, kysucke nove mesto",19
